栏目	标题	原始链接	本地文件
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第38号代表建议协办意见的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201706/t20170620_726079.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201706/726079/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市林业局关于市十三届人大一次会议第96号代表建议办理情况的函	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201705/t20170525_715428.htm	szfgzjg/lyj/zfxxgkml/gfwj/201705/715428/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市林业局关于市十三届人大一次会议第189号代表建议办理情况的函	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201705/t20170525_715412.htm	szfgzjg/lyj/zfxxgkml/gfwj/201705/715412/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市教育局关于市十三届人大一次会议第85号代表建议办理情况的函	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/201705/t20170519_706498.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/201705/706498/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市林业局关于市十三届人大一次会议第0171号建议办理情况的答复	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201705/t20170525_715336.htm	szfgzjg/lyj/zfxxgkml/gfwj/201705/715336/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市林业局关于市十三届人大一次会议第213号代表建议办理情况的函	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201705/t20170525_715305.htm	szfgzjg/lyj/zfxxgkml/gfwj/201705/715305/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市林业局关于市十三届人大一次会议第185号代表建议办理情况的函	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201705/t20170525_715300.htm	szfgzjg/lyj/zfxxgkml/gfwj/201705/715300/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十三届人大一次会议第35号代表建议协办意见的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201705/t20170516_701330.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201705/701330/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第119号建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/t20170605_719646.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/719646/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第229号代表建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/t20170602_719269.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/719269/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第197号代表建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/t20170602_719266.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/719266/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第61号代表建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/t20170602_719233.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/719233/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第154号代表建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/t20170602_719226.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/719226/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第52号代表建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/t20170602_719223.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201706/719223/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十三届人大一次会议第0162号代表建议办理情况的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201705/t20170510_699070.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201705/699070/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第161号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201705/t20170510_699007.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201705/699007/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第80号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201705/t20170510_699006.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201705/699006/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第57号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201705/t20170510_699005.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201705/699005/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第137号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/t20170428_676171.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/676171/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第81号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/t20170428_676161.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/676161/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第104号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/t20170428_676155.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/676155/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第135号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/t20170428_676145.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/676145/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十三届人大一次会议第203号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/t20170428_676143.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201704/676143/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市财政局关于市十三届人大一次会议第103号代表建议办理情况的函	http://cz.sm.gov.cn/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201705/t20170512_700472.htm	子站_cz/szfgzjg/czj/zfxxgkml/qtyzdgkdzfxx_2307/201705/700472/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十二届人大六次会议第28号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/t20160622_348614.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/348614/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十二届人大六次会议第76号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/t20160622_348613.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/348613/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十二届人大六次会议第30号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/t20160622_348609.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/348609/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十二届人大六次会议第158号代表建议办理情况的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/t20160615_348567.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/348567/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十二届人大六次会议第77号代表建议办理情况的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/t20160615_348566.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/348566/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十二届人大六次会议第92号代表建议办理情况的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/t20160615_348565.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/348565/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十二届人大六次会议第125号代表建议办理情况的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/t20160608_348503.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/348503/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市水利局关于市十二届人大六次会议第116号代表建议办理情况的函	http://smsl.sm.gov.cn/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/t20160608_348501.htm	子站_smsl/szfgzjg/slj/zfxxgkml/gfxwj_2408/201606/348501/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市交通运输局关于市十二届人大六次会议第10号代表建议办理情况的函	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/t20160602_348427.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/201606/348427/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市卫生和计划生育委员会关于市十二届人大六次会议第171号代表建议办理情况的函	http://wjw.sm.gov.cn/szfgzjg/wsj/zfxxgkml/gfxwj_2431/201610/t20161025_442237.htm	子站_wjw/szfgzjg/wsj/zfxxgkml/gfxwj_2431/201610/442237/page.txt
zw/zfxxgkzdgz/jytabl_27084/rddbjybl	三明市卫生和计划生育委员会关于市十二届人大六次会议第78号代表建议办理情况的函	http://wjw.sm.gov.cn/szfgzjg/wsj/zfxxgkml/gfxwj_2431/201610/t20161025_442227.htm	子站_wjw/szfgzjg/wsj/zfxxgkml/gfxwj_2431/201610/442227/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254123号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129295.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129295/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254030号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129292.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129292/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254100号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129281.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129281/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254044号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129272.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129272/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254097号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129254.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129254/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254054号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129248.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129248/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254104号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250606_2129243.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2129243/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254057号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128937.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128937/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254029号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128930.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128930/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254130号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128759.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128759/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254011号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128754.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128754/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254002号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128732.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128732/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254098号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128729.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128729/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254024号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128719.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128719/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254114号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128714.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128714/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254016号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128705.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128705/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254108号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202506/t20250605_2128703.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202506/2128703/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	关于市政协十一届四次会议第5013号提案的答复	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/202506/t20250604_2128453.htm	szfgzjg/lyj/zfxxgkml/gfwj/202506/2128453/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	关于市政协十一届四次会议20251017号提案的答复	http://zrzyj.sm.gov.cn/szfgzjg/gtzyj/zfxxgkml/tdgl/202506/t20250613_2130740.htm	子站_zrzyj/szfgzjg/gtzyj/zfxxgkml/tdgl/202506/2130740/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市司法局关于市政协十一届四次会议第20254005号提案的答复	http://smsfj.sm.gov.cn/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/t20250814_2146503.htm	子站_smsfj/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/2146503/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市司法局关于市政协十一届四次会议第20254088号提案的答复	http://smsfj.sm.gov.cn/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/t20250814_2146502.htm	子站_smsfj/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/2146502/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市司法局关于市政协十一届四次会议第20254018号提案的答复	http://smsfj.sm.gov.cn/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/t20250814_2146500.htm	子站_smsfj/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/2146500/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市农业农村局关于市政协十一届四次会议第20255011号提案的答复	http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/tayablqk/202506/t20250612_2130574.htm	子站_smsnyj/szfgzjg/nyj/zfxxgkml/tayablqk/202506/2130574/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市农业农村局关于市政协十一届四次会议第20251064号提案的答复	http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/tayablqk/202506/t20250612_2130553.htm	子站_smsnyj/szfgzjg/nyj/zfxxgkml/tayablqk/202506/2130553/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市司法局关于市政协十一届四次会议第20254012号提案的答复	http://smsfj.sm.gov.cn/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/t20250813_2146124.htm	子站_smsfj/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/2146124/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市司法局关于市政协十一届四次会议第20252004号提案的答复	http://smsfj.sm.gov.cn/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/t20250813_2146088.htm	子站_smsfj/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/2146088/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254046号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202505/t20250523_2125147.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202505/2125147/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254061号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202505/t20250523_2125089.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202505/2125089/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市商务局关于市人大十四届四次会议第0128号提案的答复	http://swj.sm.gov.cn/szfgzjg/swj/zfxxgkml/qtxx_2416/202507/t20250703_2136345.htm	子站_swj/szfgzjg/swj/zfxxgkml/qtxx_2416/202507/2136345/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市商务局关于市人大十四届四次会议第0047号提案的答复	http://swj.sm.gov.cn/szfgzjg/swj/zfxxgkml/qtxx_2416/202507/t20250703_2136338.htm	子站_swj/szfgzjg/swj/zfxxgkml/qtxx_2416/202507/2136338/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	关于市政协十一届四次会议第20254013号提案的答复	http://smkj.sm.gov.cn/szfgzjg/kjj/zfxxgkml/gfxwj/202505/t20250519_2124016.htm	子站_smkj/szfgzjg/kjj/zfxxgkml/gfxwj/202505/2124016/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市农业农村局关于市政协十一届四次会议第20251065号提案的答复	http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/tayablqk/202506/t20250612_2130474.htm	子站_smsnyj/szfgzjg/nyj/zfxxgkml/tayablqk/202506/2130474/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	关于市政协十一届四次会议第20251067号提案的答复	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/202505/t20250519_2123797.htm	szfgzjg/lyj/zfxxgkml/gfwj/202505/2123797/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市司法局关于市政协十一届四次会议第20252003号提案的答复	http://smsfj.sm.gov.cn/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/t20250813_2146076.htm	子站_smsfj/szfgzjg/sfj/zfxxgkml/qtyzdgkdzfxx_2300/202508/2146076/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市农业农村局关于市政协十一届四次会议第20252012号提案的答复	http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/tayablqk/202506/t20250611_2130352.htm	子站_smsnyj/szfgzjg/nyj/zfxxgkml/tayablqk/202506/2130352/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	关于市政协十一届四次会议第20251016号提案的答复	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/202505/t20250516_2123357.htm	szfgzjg/lyj/zfxxgkml/gfwj/202505/2123357/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市交通运输局关于市政协十一届四次会议第20252009号代表集体提案的协办意见	http://jtj.sm.gov.cn/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/202505/t20250515_2123218.htm	子站_jtj/szfgzjg/jtj/zfxxgkml/qtyzdgkdjtxx/202505/2123218/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市市场监督管理局关于市政协十一届四次会议第20254091号提案的答复	http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202505/t20250528_2126218.htm	子站_gsj/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202505/2126218/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市体育局关于市政协十一届四次会议第20254089号提案的答复	http://smstyj.sm.gov.cn/szfgzjg/tyj/zfxxgkml/qtxx/202505/t20250513_2122845.htm	子站_smstyj/szfgzjg/tyj/zfxxgkml/qtxx/202505/2122845/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市体育局关于市政协十一届四次会议第20254035号提案的答复	http://smstyj.sm.gov.cn/szfgzjg/tyj/zfxxgkml/qtxx/202505/t20250513_2122844.htm	子站_smstyj/szfgzjg/tyj/zfxxgkml/qtxx/202505/2122844/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市体育局关于市政协十一届四次会议第20251023号提案的答复	http://smstyj.sm.gov.cn/szfgzjg/tyj/zfxxgkml/qtxx/202505/t20250513_2122843.htm	子站_smstyj/szfgzjg/tyj/zfxxgkml/qtxx/202505/2122843/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市体育局关于市政协十一届四次会议第20251013号提案的答复	http://smstyj.sm.gov.cn/szfgzjg/tyj/zfxxgkml/qtxx/202505/t20250513_2122840.htm	子站_smstyj/szfgzjg/tyj/zfxxgkml/qtxx/202505/2122840/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市农业农村局关于市政协十一届四次会议第20255001号提案的答复	http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/tayablqk/202506/t20250612_2130556.htm	子站_smsnyj/szfgzjg/nyj/zfxxgkml/tayablqk/202506/2130556/page.txt
zw/zfxxgkzdgz/jytabl_27084/zxwytabl	三明市教育局关于市政协十一届四次会议第20254033号提案的答复	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/jytablgz/202505/t20250508_2121590.htm	子站_smjy/szfgzjg/jyj/zfxxgkml/jytablgz/202505/2121590/page.txt
